ID	HIT	REPORT
5441038	0	the investigation is still in progress. once the investigation is complete, a supplemental report will be filed. information provided by bard represents all of the known information at this time. despite good faith efforts to obtain additional information, the complainant / reporter was unable or unwilling to provide any further patient, product, or procedural details to bard.><the investigation is still in progress. once the investigation is complete, a supplemental report will be filed. the information provided by bard represents all of the known information at this time. despite good faith efforts to obtain additional information, the complainant / reporter was unable or unwilling to provide any further patient, product, or procedural details to bard.><the investigation is still in progress. once the investigation is complete, a supplemental report will be filed. the information provided by bard represents all of the known information at this time. despite good faith efforts to obtain additional information, the complainant / reporter was unable or unwilling to provide any further patient, product, or procedural details to bard. sample not available.><it was reported that the device was not cooling the patient. therapy was interrupted and in order to replace the device with another arctic sun.><the reported issue was confirmed. no sample was returned for evaluation; however, further investigation by the biomedical technician isolated the issue to a bad mixing pump. the mixing pump was replaced and the device passed final testing, calibration and electrical safety testing at medtech. the device was placed back in use. the device history record was reviewed and found nothing that could have caused or contributed to the reported event. the instructions for use state the following: the arctic sun? temperature management system is intended for monitoring and controlling patient temperature. warnings and cautions: warnings: do not use the arctic sun? temperature management system in the presence of flammable agents because an explosion and/or fire may result; do not use high frequency surgical instruments or endocardial catheters while the arctic sun? temperature management system is in use; there is a risk of electrical shock and hazardous moving parts. there are no user serviceable parts inside. do not remove covers. refer servicing to qualified personnel; power cord has a hospital grade plug. grounding reliability can only be achieved when connected to an equivalent receptacle marked ?hospital use? or ?hospital grade?; when using the arctic sun? temperature management system  note that all other thermal conductive systems  such as water blankets and water gels  in use while warming or cooling with the arctic sun? temperature management system may actually alter or interfere with patient temperature control; do not place arcticgel? pads over transdermal medication patches as warming can increase drug delivery  resulting in possible harm to the patient. cautions: this product is to be used by or under the supervision of trained  qualified medical personnel; federal law (usa) restricts this device to sale  by or on the order of a physician; use only distilled or sterile water. the use of other fluids will damage the arctic sun? temperature management system; when moving the arctic sun? temperature management system always use the handle to lift the controller over an obstacle to avoid over balancing; the patient?s bed surface should be located between 30 and 60 inches (75 cm and 150 cm) above the floor to ensure proper flow and minimize risk of leaks; the clinician is responsible to determine the appropriateness of custom parameters. when the system is powered off  all changes to parameters will revert to the default unless the new settings have been saved as new defaults in the advanced setup screen. for small patients (=30 kg) it is recommended to use the following settings: water temperature high limit =40??c (104??f); water temperature low limit =10??c (64.4 ??f); control strategy =2; the operator must continuously monitor patient temperature when using manual control and adjust the temperature of the water flowing through the pads accordingly. patient temperature will not be controlled by the arctic sun? temperature management system in manual control; due to the system?s high efficiency  manual control is not recommended for long duration use. the operator is advised to use the automatic therapy modes (e.g. control patient  cool patient  rewarm patient) for automatic patient temperature monitoring and control; the arctic sun? temperature management system will monitor and control patient core temperature based on the temperature probe attached to the system. the clinician is responsible for correctly placing the temperature probe and verifying the accuracy and placement of the patient probe at the start of the procedure; (b)(4) recommends measuring patient temperature from a second site to verify patient temperature. (b)(4) recommends the use of a second patient temperature probe connected to the arctic sun? temperature management system temperature 2 input as it provides continuous monitoring and safety alarm features. alternatively  patient temperature may be verified periodically with independent instrumentation; the displayed temperature graph is for general information purposes only and is not intended to replace standard medical record documentation for use in therapy decisions; patient temperature will not be controlled and alarms are not enabled in stop mode. patient temperature may increase or decrease with the arctic sun? temperature management system in stop mode; carefully observe the system for air leaks before and during use. if the pads fail to prime or a significant continuous air leak is observed in the pad return line  check connections. if needed  replace the leaking pad. leakage may result in lower flow rates and potentially decrease the performance of the system; the arctic sun? temperature management system is for use only with the arcticgel? pads; the arcticgel? pads are only for use with the arctic sun? temperature management systems; the arcticgel? pads are non-sterile for single patient use. do not reprocess or sterilize. if used in a sterile environment  pads should be placed according to the physician?s request  either prior to the sterile preparation or sterile draping. arcticgel? pads should not be placed on a sterile field; use pads immediately after opening. do not store pads once the kit has been opened; do not place arcticgel? pads on skin that has signs of ulceration  burns  hives  or rash; while there are no known allergies to hydrogel materials  caution should be exercised with any patient who has a history of skin allergies or sensitivities; do not allow circulating water to contaminate the sterile field when patient lines are disconnected; the water content of the hydrogel affects the pad?s adhesion to the skin and conductivity  and therefore  the efficiency of controlling patient temperature. periodically check that pads remain moist and adherent. replace pads when the hydrogel no longer uniformly adheres to the skin. replacing pads at least every 5 days is recommended; do not puncture the arcticgel? pads with sharp objects. punctures will result in air entering the fluid pathway and may reduce performance; if accessible  examine the patient?s skin under the arcticgel? pads often  especially those at higher risk of skin injury. skin injury may occur as a cumulative result of pressure  time and temperature. do not place bean bag or other firm positioning devices under the arcticgel? pads. do not place positioning devices under the pad manifolds or patient lines; the rate of temperature change and potentially the final achievable patient temperature is affected by many factors. treatment application  monitoring and results are the responsibility of the attending physician. if the patient does not reach target temperature in a reasonable time or the patient is not able to be maintained at the target temperature  the skin may be exposed to low or high water temperatures for an extended period of time which may increase the risk for skin injury. ensure that pad sizing / coverage and custom parameter settings are correct for the patient and treatment goals  water flow is greater than or equal to 2.3 liters per minute and the patient temperature probe is in the correct place. for patient cooling  ensure environmental factors such as excessively hot rooms  heat lamps  and heated nebulizers are eliminated and patient shivering is controlled. otherwise  consider increasing minimum water temperature  modifying target temperature to an attainable setting or discontinuing treatment. for patient warming  consider decreasing maximum water temperature  modifying target temperature to an attainable setting or discontinuing treatment; due to underlying medical or physiological conditions  some patients are more susceptible to skin damage from pressure and heat or cold. patients at risk include those with poor tissue perfusion or poor skin integrity due to diabetes  peripheral vascular disease  poor nutritional status  steroid use or high dose vasopressor therapy. if warranted  use pressure relieving or pressure reducing devices under the patient to protect from skin injury; do not allow urine  antibacterial solutions or other agents to pool underneath the arcticgel? pads. urine and antibacterial agents can absorb into the pad hydrogel and cause chemical injury and loss of pad adhesion. replace pads immediately if these fluids come into contact with the hydrogel; do not place arcticgel? pads over an electrosurgical grounding pad. the combination of heat sources may result in skin burns; if needed  place defibrillation pads between the arcticgel? pads and the patient?s skin; carefully remove arcticgel? pads from the patient?s skin at the completion of use. discard used arcticgel? pads in accordance with hospital procedures for medical waste; the usb data port is to be used only with a standalone usb flash drive. do not connect to another mains powered device during patient treatment; users should not use cleaning or decontamination methods different from those recommended by the manufacturer without first checking with the manufacturer that the proposed methods will not damage the equipment. do not use bleach (sodium hypochlorite) as it may damage the system; (b)(4) will not be responsible for patient safety or equipment performance if the procedures to operate  maintain  modify or service the (b)(4) arctic sun? temperature management system are other than those specified by (b)(4). anyone performing the procedures must be appropriately trained and qualified." (b)(4). the information provided by bard represents all of the known information at this time. despite good faith efforts to obtain additional information  the complainant / reporter was unable or unwilling to provide any further patient  product  or procedural details to bard. the device was evaluated by a biomedical engineer at (b)(4).><the investigation is still in progress. once the investigation is complete a supplemental report will be filed. the information provided by bard represents all of the known information at this time. despite good faith efforts to obtain additional information  the complainant / reporter was unable or unwilling to provide any further patient  product  or procedural details to bard.><it was reported that the patient was cooled for normothermia."             
1463089	0	AN OCD FIELD ENGINEER (FE) ARRIVED AT THE CUSTOMER SITE. THE FE CHECKED THE READER CAMERA OPTICS FINE ADJUSTMENTS, HANDLER PROBE, WASH BLOCK, DIFFUSER PLATE, PRESSURE AND VACUUM, WHICH WERE ALL WITHIN SPECIFICATIONS. OCD SECOND LEVEL SUPPORT (TAC) REVIEWED THE LOG FILES SUBMITTED BY THE FE. REVIEW OF THE GEL CARD AND BITMAP IMAGE BOTH SHOWED A VERY WEAK REACTION. THE REFERENCE IMAGE PRE ADJUSTMENT AND POST ADJUSTMENT AS WELL AS THE TIF IMAGE SHOWED THAT THERE MAY BE TOO MUCH LIGHT ON THE BOTTOM HALF OF THE CARD. THE FE CLEANED THE LOWER AND UPPER LED BANKS. THE UPPER BANK WAS FOUND TO BE DIRTY. READER ADJUSTMENTS WERE COMPLETED AND NEW REFERENCE IMAGE WAS CREATED. WAD DIAGNOSTIC TEST WAS SUCCESSFULLY AND QC TESTING WAS ACCEPTABLE. REPAIRS HAVE RETURNED THIS INSTRUMENT TO EXPECTED OPERATION. THIS CUSTOMER HAS NOT LOGGED ANY COMPLAINTS AGAINST THIS ANALYZER SINCE THIS INCIDENT. INCIDENT IS ISOLATED. (B) (4). >< THE CUSTOMER REPORTED THAT THE ORTHO PROVUE ANALYZER INTERPRETED A POSITIVE (1+) REACTION WITH SCREEN CELL #1 AS NEGATIVE. THE CUSTOMER VISUALLY INSPECTED THE RESULTS AND CONFIRMED THAT THE REACTIONS IN THE MICROTUBE WERE POSITIVE (1+). THE CUSTOMER PERFORMED PANEL TESTING WITH THE SAMPLE IN MANUAL GEL METHOD AND IDENTIFIED ANTI-K ANTIBODY. THE INCIDENT OCCURRED ON (B) (6)2009. NO ERRONEOUS RESULTS WERE REPORTED. THE CUSTOMER INDICATED THAT THEY HAVE NOT OBSERVED THE ISSUE WITH ANY OTHER SAMPLES AND THIS WAS AN ISOLATED INCIDENT. FALSE NEGATIVE TEST RESULTS CAN LEAD TO TRANSFUSION OF INCOMPATIBLE BLOOD.
2788896	1	IT WAS REPORTED THAT THE REMOTE WEBSITE TRANSMISSION DISPLAYS INTERVAL VALUES THAT ARE INCORRECT. THE APPROPRIATE SAFETY VALUE WAS CONFIRMED BY TECHNICAL SUPPORT. NO PATIENT COMPLICATIONS WERE REPORTED AS A RESULT OF THIS EVENT. THE INFORMATION SUBMITTED REFLECTS ALL RELEVANT DATA RECEIVED. IF ADDITIONAL RELEVANT INFORMATION IS RECEIVED, A SUPPLEMENTAL REPORT WILL BE SUBMITTED.
2621696	0	THE CUSTOMER WOULD LIKE THE RUN DATA FILE INVESTIGATED TO DETERMINE A POSSIBLE CAUSE FOR THE ELEVATED WHITE BLOOD CELL (WBC) CONTENT IN THE TRIPLE PLATELET PRODUCT. THERE WAS NOT A TRANSFUSION RECIPIENT OR PATIENT INVOLVED AT THE TIME OF THE RESIDUAL WBC TESTING, THEREFORE NO PATIENT INFORMATION IS REASONABLY KNOWN AT THE TIME OF THE EVENT. DONOR UNIT #: (B)(6). THE DISPOSABLE SET IS UNAVAILABLE FOR RETURN BECAUSE THE CUSTOMER DISCARDED IT. THIS REPORT IS BEING FILED DUE TO A DEVICE MALFUNCTION THAT HAS THE POTENTIAL FOR INJURY. (B)(4). INVESTIGATION: THE RUN DATA FILE (RDF) WAS ANALYZED FOR THIS EVENT. THE SIGNALS IN THE RDF DO NOT INDICATE A CLEAR CAUSE FOR THE ELEVATED WBC CONTENT IN THE PLATELET PRODUCT. THE TRIMA ACCEL SYSTEM OPERATED AS INTENDED. THERE IS SOME INDICATION IN THE RDF OF AN ESCAPE OF WBCS FROM THE LRS CHAMBER LATER IN THE PROCEDURE, HOWEVER THERE ARE NO EVENTS (ADJUSTMENTS, CHANGES IN PUMP SPEED, SUBSTATE CHANGES, ETC.) IN THE PROCEDURE THAT CORRESPOND WITH THE ONSET OF THE OVERLOADING OF THE LRS CHAMBER. BASED ON THE AVAILABLE INFORMATION, IT CANNOT BE RULED OUT THAT THIS LEUKOREDUCTION FAILURE COULD BE DONOR RELATED. INVESTIGATION EVALUATION AND CORRECTIVE ACTIONS ARE IN-PROCESS. A FOLLOW-UP REPORT WILL BE PROVIDED.><(B)(4). THIS REPORT IS BEING FILED TO PROVIDE ADDITIONAL INFORMATION. THE DEVICE HISTORY RECORD WAS REVIEWED. NOTHING WAS FOUND THAT WAS RELATED TO THIS EVENT. ROOT CAUSE: THIS DISPOSABLE SET WAS UNAVAILABLE FOR SPECIFIC ROOT CAUSE ANALYSIS. A DEFINITIVE ROOT CAUSE FOR THE OBSERVED LEUKOREDUCTION FAILURE REMAINS UNDETERMINED AT THIS TIME. POSSIBLE ROOT CAUSES WERE PROVIDED IN THE INITIAL REPORT FOR THIS EVENT. AN INTERNAL CAPA HAS BEEN INITIATED TO EVALUATE REPORTS OF ELEVATE WBC COUNTS.
5334340	0	THIS DEVICE WAS NOT RETURNED FOR EVALUATION. THIS ISSUE OF ANTICOAGULANT (AC) DEPLETION HAS BEEN INVESTIGATED UNDER A CORRECTIVE ACTION. THE RESULTS OF THAT INVESTIGATION DETERMINED THE LIKELY CAUSE WAS THE HARSH CLEANING SOLUTION USED TO CLEAN THE PUMP ROLLERS AT THE CUSTOMER SITE CAN CAUSE DAMAGE TO THE PUMP ROLLERS WHICH MAY LEAD TO A DEVICE MALFUNCTION. NEW ROTORS WERE SENT TO THE CUSTOMER FOR THE ON-SITE TECHNICIAN TO REPLACE. (B)(4).><HAEMONETICS RECEIVED A COMPLAINT ON (B)(6) 2015 FOR A REPORT OF ANTICOAGULANT DEPLETION DURING A PLASMAPHERESIS. THERE WAS NO REPORT OF ANY DONOR INJURY OR REACTION.
1869497	1	A NURSE REPORTEDLY DISCOVERED TOWARDS THE END OF THE CASE THAT THE PT'S FACE WAS BLUE. THE ANESTHESIOLOGIST WAS NOTIFIED AND PROCEEDED TO ADMINISTER MEDICATION (E.G. EPINEPHRINE), INTUBATED THE PT, CONNECTED THE PT TO THE ANESTHESIA MACHINE AND VENTILATED THE PT BOTH MANUALLY AND MECHANICALLY. RESUSCITATION MEASURES ARE SAID TO HAVE TAKEN APPROX 45 MINS. IT IS ALLEGED THAT THE CARDIOCAP 5 MONITOR DID NOT ALARM DURING THE EVENT. FOLLOWING THE EVENT, THE PT REPORTEDLY REMAINED UNCONSCIOUS AND WAS TRANSFERRED TO ANOTHER MEDICAL CENTER, WHERE SHE SAID TO BE IMPROVING. >< THE DEVICE MANUFACTURE DATE IS UNK. THE DEVICE WAS SHIPPED ON 12/11/2005. PRIOR TO GE HEALTHCARE'S ARRIVAL FOR THE ONSITE INVESTIGATION, THE MONITOR HAD BEEN TURNED OFF BY HOSPITAL STAFF, THEREFORE, NO TREND DATA WAS AVAILABLE FOR ANALYSIS. DURING GE HEALTHCARE'S ONSITE INVESTIGATION, INITIAL INSPECTION OF THE MONITOR REVEALED THE ALARM VOLUME WAS SET TO THE DEFAULT SETTING OF 2. TESTING WAS CONDUCTED ON THE MONITOR, INCLUDING SIMULATED ALARM CONDITIONS, AND THE UNIT WAS FOUND TO OPERATE ACCORDING TO MFR'S SPECIFICATIONS. ADDITIONALLY, THE BLOOD PRESSURE CUFF WAS CONNECTED TO A HOSPITAL STAFF MEMBER, WITH THE MONITOR SET TO TAKE A BLOOD PRESSURE EVERY MIN. THIS TESTING LASTED 10 MINS, AND THE MONITOR WAS FOUND TO OPERATE AS DESIGNED. SUBSEQUENT TO GE HEALTHCARE'S INVESTIGATION, THE HOSPITAL REPORTED THEY WILL REQUEST AN INDEPENDENT PARTY PERFORM A CHECKOUT ON THE MONITOR. UNTIL THAT OCCURS, THE HOSPITAL REPORTED, THE EQUIPMENT AND OPERATING ROOM WILL REMAIN IN QUARANTINE. GE HEALTHCARE'S INVESTIGATION OF THE MONITOR FOUND THE UNIT TO FUNCTION ACCORDING TO THE MFG SPECIFICATIONS. THE REPORTED COMPLAINT COULD NOT BE DUPLICATED. AS HOSPITAL STAFF TURNED THE MONITOR OFF FOLLOWING THE CASE, THE TREND DATA FOR THE CASE CANNOT BE EVALUATED.
1783662	0	THE APNEA MONITOR WAS RETURNED TO THE MFR FOR EVAL AT THE REQUEST OF THE CUSTOMER. THE APNEA MONITOR WAS VISUALLY EXAMINED AND TESTED BY THE USING A SIMULATOR IN ACCORDANCE WITH THE SMART MONITOR 2 CHECKOUT PROCEDURE MANUAL ((B)(4)). THE APNEA MONITOR DETECTED AND ALARMED APPROPRIATELY FOR SIMULATED EVENTS AND PASSED ALL REQUIRED TESTING. THERE WERE NO OPERATIONAL ISSUES FOUND. THE APNEA MONITOR'S MEMORY DATA WAS DOWNLOADED AND ANALYZED BY TRAINED, CLINICAL ASSOCIATES. BASED ON THE DOWNLOADED MEMORY, THE MFR DETERMINED THAT THE APNEA MONITOR WAS IN USE IN THE HOME FROM (B)(6), 2010 TO (B)(6), 2010. THERE WERE FIFTY-ONE (51) PT EVENTS RECORDED DURING THAT TIME PERIOD, WITH THE LAST PT EVENT RECORDED ON (B)(6), 2010 AT 2:39:52 PM. ALL RECORDED PT EVENTS WERE ASSOCIATED WITH AUDIBLE AND VISUAL ALARMS. THE EQUIPMENT EVENTS SHOWED THE APNEA MONITOR WAS TURNED OFF ON (B)(6), 2010 AT 2:42:34 PM AND NOT TURNED ON AGAIN UNTIL (B)(6), 2010 AT 2:41:05 PM, WHEN THE MEMORY DATA WAS DOWNLOADED BY AN UNK HEALTHCARE PROFESSIONAL. THERE WAS NO ALLEGATION OF DEVICE MALFUNCTION ASSOCIATED WITH THE ADVERSE EVENT, AND NO EVIDENCE TO SUGGEST THE APNEA MONITOR IN ANY WAY CAUSED OR CONTRIBUTED TO THE EVENT. THE MONITOR PASSED ALL REQUIRED TESTING AND DETECTED AND ALARMED APPROPRIATELY FOR SIMULATED EVENTS. BASED ON ALL AVAILABLE INFO, THE MFR CONCLUDES THAT THE DEVICE DOES FUNCTION TO SPEC AND THAT NO FURTHER ACTION IS APPROPRIATE. >< A DURABLE MEDICAL EQUIPMENT (DME) SUPPLIER NOTIFIED THE MFR OF THE DEATH OF AN INFANT THAT OCCURRED ON (B)(6), 2010. THERE WAS NO ALLEGATION OF DEVICE MALFUNCTION. THE DME WAS NOTIFIED BY THE POLICE DEPARTMENT OF THE DEATH ON (B)(6), 2010. THE INFANT EXPERIENCED AN ADVERSE OR LIFE THREATENING EVENT (ALTE) ON (B)(6), 2010, WAS TRANSPORTED TO A HOSPITAL, AND EXPIRED THE NEXT DAY WHILE ON LIFE SUPPORT. THE DME STATED THAT A CHECKOUT PROCEDURE WAS PERFORMED PRIOR TO THE MONITOR BEING PLACED INTO USE ON THE INFANT AND THE DEVICE PASSED ALL REQUIRED TESTING AT THAT TIME.
2073603	0	A DISTRIBUTOR OF THE (B)(4) RECEIVED A REPORT FROM THE MOTHER OF A BABY STATING THAT THE DEVICE HAD BURNED HER BABY'S FOOT. PT INFO HAS BEEN REQUESTED, BUT NO RESPONSE HAS BEEN RECEIVED TO DATE. THE EXACT ACCIDENT DATE IS UNK, BUT IT IS BELIEVED THAT THE EVENT OCCURRED ON OR BEFORE (B)(6) 2011. NO ADDITIONAL INFO WAS RECEIVED ABOUT THE SENSOR TYPE OR THE ALLEGED INJURY. SEVERAL REQUESTS WERE MADE FOR ADDITIONAL INFO AND FOR RETURN OF THE UNIT FOR INVESTIGATION. NO ADDITIONAL INFO HAS BEEN RECEIVED NOR HAVE ANY UNITS BEEN RETURNED. THERE ARE THREE TYPES OF SENSORS THAT CAN BE USED WITH THE (B)(4). ALL OF THESE ARE WRAP SENSORS (REUSABLE AND DISPOSABLE MODELS) AND THE CUSTOMER COULD HAVE USED ANY OF THESE SENSORS. THERE HAVE BEEN NO COMPLAINTS INVOLVING ALLEGED BURNS IN WHICH THE MEASURED TEMP OF THE SENSOR EXCEEDED THE ALLOWED TEMPERATURE OF 41 DEGREES CELSIUS (B)(4). IN MOST CASES, IT WAS DETERMINED THAT THE CAUSE OF THE BURNS WAS DUE TO THE USER NOT ROTATING THE SENSOR AS FREQUENTLY AS INSTRUCTED IN THE OPERATOR'S MANUAL. SINCE NO SAMPLES WERE RETURNED FOR INVESTIGATION THE ROOT CAUSE FOR THIS COMPLAINT COULD NOT BE DETERMINED.
1067007	0	REPORTER INDICATED A VNS PATIENT WAS INTERROGATED AND FOUND TO BE SET TO 0MA. THE PATIENT WAS ASYMPTOMATIC AND WAS SUCCESSFULLY REPROGRAMMED TO THE APPROPRIATE SETTINGS. THE REPORTER STATED HE IS NOT SURE IF A FINAL VNS INTERROGATION WAS DONE AT THE PATIENT'S LAST VISIT SIX MONTHS PRIOR. ATTEMPTS FOR PROGRAMMING HISTORY TO ESTABLISH IF A PROGRAMMING ANOMALY OCCURRED ARE IN PROGRESS.
3291298	0	DURING THE PROCEDURE THE VESSEL SEALER BLADE WOULD NOT RETRACT INTO THE INSTRUMENT, CAUSING A REVOCABLE FAULT. THE INSTRUMENT WAS REMOVED AND A NEW ONE WAS OPENED. SINCE THE BLADE WOULD NOT RETRACT, IT LEFT THE BLADE EXPOSED. NO HARM TO PATIENT.WHAT WAS THE ORIGINAL INTENDED PROCEDURE?OPERATIVE PROCEDURE:1. DA VINCI ROBOTIC LAPAROSCOPIC HYSTERECTOMY.2. BILATERAL SALPINGECTOMY.3. MORCELLATION OF UTERUS WITH FIBROIDS.DEVICE #1IS THIS A LABORATORY DEVICE OR LABORATORY TEST?NO. 
5387503	0	device stopped working; yellow light came on.><.                                                              
2375020	0	ATTEMPTS FOR PRODUCT RETURN HAVE REMAINED UNSUCCESSFUL TO DATE.><IT WAS REPORTED THAT THE PHYSICIAN'S HANDHELD WOULD NOT HOLD A CHARGE DESPITE BEING LEFT PLUGGED IN OVERNIGHT. NO OTHER DETAILS ARE KNOWN AT THIS TIME. ATTEMPTS FOR PRODUCT ARE UNDERWAY. .
2170206	1	AFTER THE PATIENT'S MAMMOGRAM THIS MORNING, IT WAS DISCOVERED THAT TWO IMAGES FROM HER EXAM ONE YEAR PREVIOUSLY DID NOT SAVE CORRECTLY IN OUR ELECTRONIC STORAGE SYSTEM (PACS) AND THEY ARE UNRECOVERABLE. 
3803885	0	THE SIEMENS CUSTOMER CARE CENTER (CCC) WAS CONTACTED BY THE CUSTOMER. AFTER DATA EVALUATION, THE CCC DETERMINED THAT THE CUSTOMER IS UNABLE TO SET THE CHLORIDE ASSAY TO ENABLED ON ONE INSTRUMENT PORTFOLIO ON THE SYNGO LAB DATA MANAGER. THE CCC ALSO DETERMINED THAT IF THE CUSTOMER IS UNABLE TO RUN THE CHLORIDE ASSAY, THE SAMPLE WOULD NEED TO BE MANUALLY RUN ON ANOTHER INSTRUMENT. SIEMENS IS CURRENTLY INVESTIGATING THIS ISSUE.><THE CUSTOMER STATED THAT THEY WERE UNABLE TO HAVE CERTAIN ASSAYS ENABLED ON ONE INSTRUMENT WITH THE SYNGO LAB DATA MANAGER. THE CUSTOMER STATED THERE IS A POTENTIAL FOR THE OPERATOR TO BE UNAWARE OF AN ASSAY NOT PROCESSED BECAUSE IT WAS QUERIED BY AN INSTRUMENT THAT COULD NOT PERFORM THE ASSAY. THERE ARE NO REPORTS OF PATIENT INTERVENTION OR ADVERSE HEALTH CONSEQUENCES DUE TO CERTAIN ASSAYS NOT BEING ENABLED ON THE INSTRUMENT.
1711484	1	TESTS OF BLOOD WERE ORDERED TO BE PERFORMED AND WERE PERFORMED IN THE EARLY MORNING HOURS. THE RESULTS WERE SENT ELECTRONICALLY TO THE COMPUTERIZED STORAGE SECTION ON THE RECORD. THE CRITICAL ABNORMALITY WAS IN THE INTERVAL CHANGE OVER THE 8 HOURS FROM THE EARLIER TEST, RATHER THAN THE ABSOLUTE RESULT OF THE TEST THAT WAS SILENTLY SENT TO THE ELECTRONIC REPOSITORY. NOT ONE HEALTH PROFESSIONAL KNEW IT WAS THERE UNTIL APPROX 6 HOURS LATER. THE NEW RESULT RETURNED SHOWING AN ABSOLUTE LEVEL LIFE THREATENING ANEMIA. THE CRITICAL TEST REFLECTING THE INTERVAL CHANGE WAS BURIED IN THE ELECTRONIC REPOSITORIES. THE PT DIED FROM BLOOD LOSS. THE ELECTRONIC DEVICE DID NOT WARN THERE WAS A NEW RESULT. THIS DEATH ASSOCIATED PROBLEM, THE FAILURE TO NOTIFY OF A NEW RESULT, IS A FLAW OF ALL ELECTRONIC REPOSITORIES OF PT'S RESULTS.
1949187	1	A SITE REPORTED A LOSS OF TELEMETRY MONITORING DUE TO AN ALLEGED HARD DRIVE FAILURE. GE HEALTHCARE'S INVESTIGATION INTO THE REPORTED OCCURRENCE IS STILL ONGOING. A F/U REPORT WILL BE ISSUED WHEN THE INVESTIGATION HAS BEEN COMPLETED. 
2300762	1	PATIENT ECG MODULE WAS NOT COMMUNICATING WITH PATIENT MONITOR. THERE WAS A BROKEN E-PORT ON THE MODULE.======================MANUFACTURER RESPONSE FOR MONITOR, PHYSIOLOGICAL, MODULE, CARESCAPE, PDM (PER SITE REPORTER).======================YES, THEY HAVE MADE REPAIRS BY REPLACING THE E-PORT. 
